,EmployeeNo,Promoted_or_Not
13163,YAK/S/43905,1
13164,YAK/S/43906,1
13165,YAK/S/43907,1
13166,YAK/S/43927,1
13167,YAK/S/43938,1
13168,YAK/S/43942,1
13169,YAK/S/43947,1
13170,YAK/S/43951,1
13171,YAK/S/43952,1
13172,YAK/S/43953,1
13173,YAK/S/43955,1
13174,YAK/S/43958,1
13175,YAK/S/43959,1
13176,YAK/S/43961,1
13177,YAK/S/43962,1
13178,YAK/S/43963,1
13179,YAK/S/43967,1
13180,YAK/S/43969,1
13181,YAK/S/43970,1
13182,YAK/S/43971,1
13183,YAK/S/43972,1
13184,YAK/S/43974,1
13185,YAK/S/43978,1
13186,YAK/S/43983,1
13187,YAK/S/43989,1
13188,YAK/S/43993,1
13189,YAK/S/43994,1
13190,YAK/S/44002,1
13191,YAK/S/44012,1
13192,YAK/S/44013,1
13193,YAK/S/44015,1
13194,YAK/S/44017,1
13195,YAK/S/44020,1
13196,YAK/S/44023,1
13197,YAK/S/44025,1
13198,YAK/S/44026,1
13199,YAK/S/44029,1
13200,YAK/S/44030,1
13201,YAK/S/44031,1
13202,YAK/S/44033,1
13203,YAK/S/44034,1
13204,YAK/S/44039,1
13205,YAK/S/44044,1
13206,YAK/S/44048,1
13207,YAK/S/44053,1
13208,YAK/S/44056,1
13209,YAK/S/44057,1
13210,YAK/S/44061,1
13211,YAK/S/44070,1
13212,YAK/S/44071,1
13213,YAK/S/44073,1
13214,YAK/S/44074,1
13215,YAK/S/44080,1
13216,YAK/S/44081,1
13217,YAK/S/44086,1
13218,YAK/S/44087,1
13219,YAK/S/44089,1
13220,YAK/S/44103,1
13221,YAK/S/44105,1
13222,YAK/S/44108,1
13223,YAK/S/44112,1
13224,YAK/S/44117,1
13225,YAK/S/44126,1
13226,YAK/S/44129,1
13227,YAK/S/44131,1
13228,YAK/S/44132,1
13229,YAK/S/44133,1
13230,YAK/S/44141,1
13231,YAK/S/44149,1
13232,YAK/S/44153,1
13233,YAK/S/44156,1
13234,YAK/S/44158,1
13235,YAK/S/44160,1
13236,YAK/S/44165,1
13237,YAK/S/44166,1
13238,YAK/S/44171,1
13239,YAK/S/44177,1
13240,YAK/S/44178,1
13241,YAK/S/44180,1
13242,YAK/S/44181,1
13243,YAK/S/44185,1
13244,YAK/S/44187,1
13245,YAK/S/44190,1
13246,YAK/S/44194,1
13247,YAK/S/44197,1
13248,YAK/S/44201,1
13249,YAK/S/44208,1
13250,YAK/S/44216,1
13251,YAK/S/44221,1
13252,YAK/S/44223,1
13253,YAK/S/44224,1
13254,YAK/S/44249,1
13255,YAK/S/44250,1
13256,YAK/S/44251,1
13257,YAK/S/44252,1
13258,YAK/S/44254,1
13259,YAK/S/44255,1
13260,YAK/S/44258,1
13261,YAK/S/44261,1
13262,YAK/S/44264,1
13263,YAK/S/44266,1
13264,YAK/S/44268,1
13265,YAK/S/44270,1
13266,YAK/S/44272,1
13267,YAK/S/44275,1
13268,YAK/S/44279,1
13269,YAK/S/44280,1
13270,YAK/S/44286,1
13271,YAK/S/44287,1
13272,YAK/S/44292,1
13273,YAK/S/44294,1
13274,YAK/S/44301,1
13275,YAK/S/44302,1
13276,YAK/S/44305,1
13277,YAK/S/44312,1
13278,YAK/S/44314,1
13279,YAK/S/44321,1
13280,YAK/S/44322,1
13281,YAK/S/44327,1
13282,YAK/S/44330,1
13283,YAK/S/44332,1
13284,YAK/S/44335,1
13285,YAK/S/44336,1
13286,YAK/S/44337,1
13287,YAK/S/44340,1
13288,YAK/S/44343,1
13289,YAK/S/44345,1
13290,YAK/S/44351,1
13291,YAK/S/44357,1
13292,YAK/S/44358,1
13293,YAK/S/44361,1
13294,YAK/S/44372,1
13295,YAK/S/44373,1
13296,YAK/S/44375,1
13297,YAK/S/44377,1
13298,YAK/S/44381,1
13299,YAK/S/44386,1
13300,YAK/S/44387,1
13301,YAK/S/44390,1
13302,YAK/S/44391,1
13303,YAK/S/44392,1
13304,YAK/S/44404,1
13305,YAK/S/44414,1
13306,YAK/S/44417,1
13307,YAK/S/44423,1
13308,YAK/S/44425,1
13309,YAK/S/44432,1
13310,YAK/S/44433,1
13311,YAK/S/44435,1
13312,YAK/S/44441,1
13313,YAK/S/44448,1
13314,YAK/S/44454,1
13315,YAK/S/44457,1
13316,YAK/S/44459,1
13317,YAK/S/44460,1
13318,YAK/S/44465,1
13319,YAK/S/44479,1
13320,YAK/S/44480,1
13321,YAK/S/44481,1
13322,YAK/S/44483,1
13323,YAK/S/44484,1
13324,YAK/S/44485,1
13325,YAK/S/44489,1
13326,YAK/S/44493,1
13327,YAK/S/44495,1
13328,YAK/S/44496,1
13329,YAK/S/44497,1
13330,YAK/S/44500,1
13331,YAK/S/44506,1
13332,YAK/S/44507,1
13333,YAK/S/44510,1
13334,YAK/S/44523,1
13335,YAK/S/44529,1
13336,YAK/S/44535,1
13337,YAK/S/44537,1
13338,YAK/S/44539,1
13339,YAK/S/44542,1
13340,YAK/S/44546,1
13341,YAK/S/44548,1
13342,YAK/S/44550,1
13343,YAK/S/44555,1
13344,YAK/S/44556,1
13345,YAK/S/44559,1
13346,YAK/S/44568,1
13347,YAK/S/44570,1
13348,YAK/S/44574,1
13349,YAK/S/44575,1
13350,YAK/S/44580,1
13351,YAK/S/44583,1
13352,YAK/S/44593,1
13353,YAK/S/44596,1
13354,YAK/S/44597,1
13355,YAK/S/44601,1
13356,YAK/S/44608,1
13357,YAK/S/44609,1
13358,YAK/S/44612,1
13359,YAK/S/44617,1
13360,YAK/S/44619,1
13361,YAK/S/44621,1
13362,YAK/S/44624,1
13363,YAK/S/44629,1
13364,YAK/S/44630,1
13365,YAK/S/44633,1
13366,YAK/S/44637,1
13367,YAK/S/44638,1
13368,YAK/S/44645,1
13369,YAK/S/44647,1
13370,YAK/S/44651,1
13371,YAK/S/44654,1
13372,YAK/S/44656,1
13373,YAK/S/44660,1
13374,YAK/S/44662,1
13375,YAK/S/44665,1
13376,YAK/S/44667,1
13377,YAK/S/44668,1
13378,YAK/S/44670,1
13379,YAK/S/44674,1
13380,YAK/S/44678,1
13381,YAK/S/44680,1
13382,YAK/S/44681,1
13383,YAK/S/44683,1
13384,YAK/S/44687,1
13385,YAK/S/44692,1
13386,YAK/S/44695,1
13387,YAK/S/44701,1
13388,YAK/S/44710,1
13389,YAK/S/44722,1
13390,YAK/S/44724,1
13391,YAK/S/44725,1
13392,YAK/S/44726,1
13393,YAK/S/44727,1
13394,YAK/S/44731,1
13395,YAK/S/44733,1
13396,YAK/S/44737,1
13397,YAK/S/44739,1
13398,YAK/S/44746,1
13399,YAK/S/44748,1
13400,YAK/S/44749,1
13401,YAK/S/44760,1
13402,YAK/S/44761,1
13403,YAK/S/44763,1
13404,YAK/S/44764,1
13405,YAK/S/44765,1
13406,YAK/S/44767,1
13407,YAK/S/44772,1
13408,YAK/S/44773,1
13409,YAK/S/44777,1
13410,YAK/S/44785,1
13411,YAK/S/44786,1
13412,YAK/S/44788,1
13413,YAK/S/44796,1
13414,YAK/S/44798,1
13415,YAK/S/44799,1
13416,YAK/S/44805,1
13417,YAK/S/44811,1
13418,YAK/S/44812,1
13419,YAK/S/44814,1
13420,YAK/S/44816,1
13421,YAK/S/44817,1
13422,YAK/S/44818,1
13423,YAK/S/44819,1
13424,YAK/S/44824,1
13425,YAK/S/44831,1
13426,YAK/S/44838,1
13427,YAK/S/44839,1
13428,YAK/S/44845,1
13429,YAK/S/44850,1
13430,YAK/S/44853,1
13431,YAK/S/44854,1
13432,YAK/S/44856,1
13433,YAK/S/44857,1
13434,YAK/S/44861,1
13435,YAK/S/44863,1
13436,YAK/S/44864,1
13437,YAK/S/44865,1
13438,YAK/S/44871,1
13439,YAK/S/44875,1
13440,YAK/S/44878,1
13441,YAK/S/44880,1
13442,YAK/S/44881,1
13443,YAK/S/44885,1
13444,YAK/S/44887,1
13445,YAK/S/44890,1
13446,YAK/S/44891,1
13447,YAK/S/44893,1
13448,YAK/S/44903,1
13449,YAK/S/44904,1
13450,YAK/S/44909,1
13451,YAK/S/44911,1
13452,YAK/S/44916,1
13453,YAK/S/44919,1
13454,YAK/S/44920,1
13455,YAK/S/44922,1
13456,YAK/S/44925,1
13457,YAK/S/44941,1
13458,YAK/S/44943,1
13459,YAK/S/44950,1
13460,YAK/S/44952,1
13461,YAK/S/44953,1
13462,YAK/S/44956,1
13463,YAK/S/44957,1
13464,YAK/S/44958,1
13465,YAK/S/44965,1
13466,YAK/S/44966,1
13467,YAK/S/44969,1
13468,YAK/S/44971,1
13469,YAK/S/44973,1
13470,YAK/S/44974,1
13471,YAK/S/44976,1
13472,YAK/S/44986,1
13473,YAK/S/44987,1
13474,YAK/S/44988,1
13475,YAK/S/44990,1
13476,YAK/S/44995,1
13477,YAK/S/44996,1
13478,YAK/S/44998,1
13479,YAK/S/44999,1
13480,YAK/S/45005,1
13481,YAK/S/45011,1
13482,YAK/S/45020,1
13483,YAK/S/45024,1
13484,YAK/S/45025,1
13485,YAK/S/45027,1
13486,YAK/S/45028,1
13487,YAK/S/45029,1
13488,YAK/S/45036,1
13489,YAK/S/45037,1
13490,YAK/S/45039,1
13491,YAK/S/45040,1
13492,YAK/S/45044,1
13493,YAK/S/45045,1
13494,YAK/S/45046,1
13495,YAK/S/45054,1
13496,YAK/S/45060,1
13497,YAK/S/45062,1
13498,YAK/S/45063,1
13499,YAK/S/45067,1
13500,YAK/S/45068,1
13501,YAK/S/45069,1
13502,YAK/S/45073,1
13503,YAK/S/45077,1
13504,YAK/S/45079,1
13505,YAK/S/45082,1
13506,YAK/S/45083,1
13507,YAK/S/45084,1
13508,YAK/S/45087,1
13509,YAK/S/45088,1
13510,YAK/S/45089,1
13511,YAK/S/45096,1
13512,YAK/S/45101,1
13513,YAK/S/45102,1
13514,YAK/S/45107,1
13515,YAK/S/45108,1
13516,YAK/S/45110,1
13517,YAK/S/45111,1
13518,YAK/S/45116,1
13519,YAK/S/45117,1
13520,YAK/S/45123,1
13521,YAK/S/45126,1
13522,YAK/S/45128,1
13523,YAK/S/45129,1
13524,YAK/S/45137,1
13525,YAK/S/45138,1
13526,YAK/S/45144,1
13527,YAK/S/45152,1
13528,YAK/S/45155,1
13529,YAK/S/45156,1
13530,YAK/S/45159,1
13531,YAK/S/45160,1
13532,YAK/S/45162,1
13533,YAK/S/45167,1
13534,YAK/S/45169,1
13535,YAK/S/45171,1
13536,YAK/S/45172,1
13537,YAK/S/45181,1
13538,YAK/S/45182,1
13539,YAK/S/45186,1
13540,YAK/S/45194,1
13541,YAK/S/45195,1
13542,YAK/S/45206,1
13543,YAK/S/45207,1
13544,YAK/S/45208,1
13545,YAK/S/45214,1
13546,YAK/S/45216,1
13547,YAK/S/45220,1
13548,YAK/S/45221,1
13549,YAK/S/45225,1
13550,YAK/S/45230,1
13551,YAK/S/45232,1
13552,YAK/S/45246,1
13553,YAK/S/45247,1
13554,YAK/S/45254,1
13555,YAK/S/45256,1
13556,YAK/S/45268,1
13557,YAK/S/45272,1
13558,YAK/S/45273,1
13559,YAK/S/45277,1
13560,YAK/S/45279,1
13561,YAK/S/45280,1
13562,YAK/S/45282,1
13563,YAK/S/45284,1
13564,YAK/S/45292,1
13565,YAK/S/45299,1
13566,YAK/S/45302,1
13567,YAK/S/45310,1
13568,YAK/S/45316,1
13569,YAK/S/45318,1
13570,YAK/S/45321,1
13571,YAK/S/45323,1
13572,YAK/S/45327,1
13573,YAK/S/45328,1
13574,YAK/S/45329,1
13575,YAK/S/45337,1
13576,YAK/S/45340,1
13577,YAK/S/45345,1
13578,YAK/S/45348,1
13579,YAK/S/45349,1
13580,YAK/S/45356,1
13581,YAK/S/45360,1
13582,YAK/S/45366,1
13583,YAK/S/45369,1
13584,YAK/S/45375,1
13585,YAK/S/45378,1
13586,YAK/S/45382,1
13587,YAK/S/45383,1
13588,YAK/S/45384,1
13589,YAK/S/45386,1
13590,YAK/S/45392,1
13591,YAK/S/45395,1
13592,YAK/S/45400,1
13593,YAK/S/45404,1
13594,YAK/S/45405,1
13595,YAK/S/45412,1
13596,YAK/S/45413,1
13597,YAK/S/45418,1
13598,YAK/S/45420,1
13599,YAK/S/45422,1
13600,YAK/S/45425,1
13601,YAK/S/45427,1
13602,YAK/S/45428,1
13603,YAK/S/45432,1
13604,YAK/S/45434,1
13605,YAK/S/45437,1
13606,YAK/S/45446,1
13607,YAK/S/45455,1
13608,YAK/S/45462,1
13609,YAK/S/45467,1
13610,YAK/S/45471,1
13611,YAK/S/45473,1
13612,YAK/S/45483,1
13613,YAK/S/45484,1
13614,YAK/S/45491,1
13615,YAK/S/45493,1
13616,YAK/S/45494,1
13617,YAK/S/45498,1
13618,YAK/S/45499,1
13619,YAK/S/45500,1
13620,YAK/S/45502,1
13621,YAK/S/45503,1
13622,YAK/S/45511,1
13623,YAK/S/45514,1
13624,YAK/S/45516,1
13625,YAK/S/45526,1
13626,YAK/S/45527,1
13627,YAK/S/45537,1
13628,YAK/S/45539,1
13629,YAK/S/45549,1
13630,YAK/S/45550,1
13631,YAK/S/45551,1
13632,YAK/S/45552,1
13633,YAK/S/45553,1
13634,YAK/S/45560,1
13635,YAK/S/45565,1
13636,YAK/S/45566,1
13637,YAK/S/45574,1
13638,YAK/S/45575,1
13639,YAK/S/45576,1
13640,YAK/S/45580,1
13641,YAK/S/45582,1
13642,YAK/S/45584,1
13643,YAK/S/45586,1
13644,YAK/S/45597,1
13645,YAK/S/45599,1
13646,YAK/S/45601,1
13647,YAK/S/45602,1
13648,YAK/S/45604,1
13649,YAK/S/45605,1
13650,YAK/S/45609,1
13651,YAK/S/45611,1
13652,YAK/S/45614,1
13653,YAK/S/45618,1
13654,YAK/S/45621,1
13655,YAK/S/45622,1
13656,YAK/S/45625,1
13657,YAK/S/45627,1
13658,YAK/S/45632,1
13659,YAK/S/45635,1
13660,YAK/S/45637,1
13661,YAK/S/45640,1
13662,YAK/S/45641,1
13663,YAK/S/45644,1
13664,YAK/S/45647,1
13665,YAK/S/45648,1
13666,YAK/S/45650,1
13667,YAK/S/45658,1
13668,YAK/S/45660,1
13669,YAK/S/45663,1
13670,YAK/S/45668,1
13671,YAK/S/45669,1
13672,YAK/S/45675,1
13673,YAK/S/45678,1
13674,YAK/S/45680,1
13675,YAK/S/45682,1
13676,YAK/S/45685,1
13677,YAK/S/45686,1
13678,YAK/S/45687,1
13679,YAK/S/45688,1
13680,YAK/S/45689,1
13681,YAK/S/45702,1
13682,YAK/S/45706,1
13683,YAK/S/45712,1
13684,YAK/S/45713,1
13685,YAK/S/45715,1
13686,YAK/S/45720,1
13687,YAK/S/45723,1
13688,YAK/S/45724,1
13689,YAK/S/45725,1
13690,YAK/S/45726,1
13691,YAK/S/45729,1
13692,YAK/S/45730,1
13693,YAK/S/45731,1
13694,YAK/S/45742,1
13695,YAK/S/45745,1
13696,YAK/S/45747,1
13697,YAK/S/45749,1
13698,YAK/S/45750,1
13699,YAK/S/45753,1
13700,YAK/S/45754,1
13701,YAK/S/45758,1
13702,YAK/S/45760,1
13703,YAK/S/45764,1
13704,YAK/S/45770,1
13705,YAK/S/45771,1
13706,YAK/S/45773,1
13707,YAK/S/45774,1
13708,YAK/S/45776,1
13709,YAK/S/45780,1
13710,YAK/S/45784,1
13711,YAK/S/45788,1
13712,YAK/S/45789,1
13713,YAK/S/45791,1
13714,YAK/S/45792,1
13715,YAK/S/45795,1
13716,YAK/S/45805,1
13717,YAK/S/45806,1
13718,YAK/S/45807,1
13719,YAK/S/45808,1
13720,YAK/S/45809,1
13721,YAK/S/45810,1
13722,YAK/S/45813,1
13723,YAK/S/45815,1
13724,YAK/S/45819,1
13725,YAK/S/45823,1
13726,YAK/S/45838,1
13727,YAK/S/45840,1
13728,YAK/S/45842,1
13729,YAK/S/45849,1
13730,YAK/S/45850,1
13731,YAK/S/45854,1
13732,YAK/S/45856,1
13733,YAK/S/45858,1
13734,YAK/S/45862,1
13735,YAK/S/45866,1
13736,YAK/S/45870,1
13737,YAK/S/45871,1
13738,YAK/S/45876,1
13739,YAK/S/45880,1
13740,YAK/S/45883,1
13741,YAK/S/45888,1
13742,YAK/S/45895,1
13743,YAK/S/45900,1
13744,YAK/S/45902,1
13745,YAK/S/45910,1
13746,YAK/S/45911,1
13747,YAK/S/45927,1
13748,YAK/S/45931,1
13749,YAK/S/45932,1
13750,YAK/S/45936,1
13751,YAK/S/45937,1
13752,YAK/S/45938,1
13753,YAK/S/45950,1
13754,YAK/S/45952,1
13755,YAK/S/45957,1
13756,YAK/S/45960,1
13757,YAK/S/45961,1
13758,YAK/S/45966,1
13759,YAK/S/45968,1
13760,YAK/S/45969,1
13761,YAK/S/45971,1
13762,YAK/S/45975,1
13763,YAK/S/45976,1
13764,YAK/S/45977,1
13765,YAK/S/45988,1
13766,YAK/S/45990,1
13767,YAK/S/45998,1
13768,YAK/S/46000,1
13769,YAK/S/46005,1
13770,YAK/S/46010,1
13771,YAK/S/46013,1
13772,YAK/S/46014,1
13773,YAK/S/46017,1
13774,YAK/S/46018,1
13775,YAK/S/46026,1
13776,YAK/S/46031,1
13777,YAK/S/46033,1
13778,YAK/S/46034,1
13779,YAK/S/46037,1
13780,YAK/S/46038,1
13781,YAK/S/46039,1
13782,YAK/S/46040,1
13783,YAK/S/46045,1
13784,YAK/S/46052,1
13785,YAK/S/46054,1
13786,YAK/S/46056,1
13787,YAK/S/46057,1
13788,YAK/S/46059,1
13789,YAK/S/46063,1
13790,YAK/S/46065,1
13791,YAK/S/46077,1
13792,YAK/S/46085,1
13793,YAK/S/46091,1
13794,YAK/S/46092,1
13795,YAK/S/46093,1
13796,YAK/S/46095,1
13797,YAK/S/46096,1
13798,YAK/S/46097,1
13799,YAK/S/46098,1
13800,YAK/S/46100,1
13801,YAK/S/46104,1
13802,YAK/S/46105,1
13803,YAK/S/46108,1
13804,YAK/S/46109,1
13805,YAK/S/46116,1
13806,YAK/S/46119,1
13807,YAK/S/46123,1
13808,YAK/S/46124,1
13809,YAK/S/46126,1
13810,YAK/S/46134,1
13811,YAK/S/46135,1
13812,YAK/S/46136,1
13813,YAK/S/46141,1
13814,YAK/S/46144,1
13815,YAK/S/46156,1
13816,YAK/S/46159,1
13817,YAK/S/46163,1
13818,YAK/S/46169,1
13819,YAK/S/46179,1
13820,YAK/S/46188,1
13821,YAK/S/46190,1
13822,YAK/S/46199,1
13823,YAK/S/46207,1
13824,YAK/S/46208,1
13825,YAK/S/46209,1
13826,YAK/S/46212,1
13827,YAK/S/46217,1
13828,YAK/S/46220,1
13829,YAK/S/46225,1
13830,YAK/S/46227,1
13831,YAK/S/46237,1
13832,YAK/S/46243,1
13833,YAK/S/46245,1
13834,YAK/S/46246,1
13835,YAK/S/46247,1
13836,YAK/S/46252,1
13837,YAK/S/46254,1
13838,YAK/S/46256,1
13839,YAK/S/46264,1
13840,YAK/S/46265,1
13841,YAK/S/46266,1
13842,YAK/S/46267,1
13843,YAK/S/46268,1
13844,YAK/S/46269,1
13845,YAK/S/46273,1
13846,YAK/S/46275,1
13847,YAK/S/46277,1
13848,YAK/S/46282,1
13849,YAK/S/46284,1
13850,YAK/S/46286,1
13851,YAK/S/46287,1
13852,YAK/S/46288,1
13853,YAK/S/46289,1
13854,YAK/S/46292,1
13855,YAK/S/46298,1
13856,YAK/S/46301,1
13857,YAK/S/46304,1
13858,YAK/S/46305,1
13859,YAK/S/46307,1
13860,YAK/S/46308,1
13861,YAK/S/46312,1
13862,YAK/S/46313,1
13863,YAK/S/46314,1
13864,YAK/S/46330,1
13865,YAK/S/46332,1
13866,YAK/S/46337,1
13867,YAK/S/46338,1
13868,YAK/S/46341,1
13869,YAK/S/46344,1
13870,YAK/S/46348,1
13871,YAK/S/46352,1
13872,YAK/S/46353,1
13873,YAK/S/46359,1
13874,YAK/S/46363,1
13875,YAK/S/46366,1
13876,YAK/S/46367,1
13877,YAK/S/46369,1
13878,YAK/S/46371,1
13879,YAK/S/46372,1
13880,YAK/S/46379,1
13881,YAK/S/46381,1
13882,YAK/S/46385,1
13883,YAK/S/46387,1
13884,YAK/S/46394,1
13885,YAK/S/46395,1
13886,YAK/S/46396,1
13887,YAK/S/46403,1
13888,YAK/S/46408,1
13889,YAK/S/46412,1
13890,YAK/S/46419,1
13891,YAK/S/46422,1
13892,YAK/S/46425,1
13893,YAK/S/46427,1
13894,YAK/S/46428,1
13895,YAK/S/46429,1
13896,YAK/S/46431,1
13897,YAK/S/46433,1
13898,YAK/S/46434,1
13899,YAK/S/46438,1
13900,YAK/S/46442,1
13901,YAK/S/46443,1
13902,YAK/S/46445,1
13903,YAK/S/46457,1
13904,YAK/S/46458,1
13905,YAK/S/46462,1
13906,YAK/S/46465,1
13907,YAK/S/46467,1
13908,YAK/S/46469,1
13909,YAK/S/46472,1
13910,YAK/S/46474,1
13911,YAK/S/46475,1
13912,YAK/S/46477,1
13913,YAK/S/46482,1
13914,YAK/S/46483,1
13915,YAK/S/46484,1
13916,YAK/S/46486,1
13917,YAK/S/46490,1
13918,YAK/S/46493,1
13919,YAK/S/46495,1
13920,YAK/S/46499,1
13921,YAK/S/46500,1
13922,YAK/S/46509,1
13923,YAK/S/46510,1
13924,YAK/S/46511,1
13925,YAK/S/46512,1
13926,YAK/S/46515,1
13927,YAK/S/46519,1
13928,YAK/S/46522,1
13929,YAK/S/46523,1
13930,YAK/S/46525,1
13931,YAK/S/46530,1
13932,YAK/S/46532,1
13933,YAK/S/46536,1
13934,YAK/S/46537,1
13935,YAK/S/46538,1
13936,YAK/S/46539,1
13937,YAK/S/46540,1
13938,YAK/S/46541,1
13939,YAK/S/46544,1
13940,YAK/S/46551,1
13941,YAK/S/46553,1
13942,YAK/S/46556,1
13943,YAK/S/46557,1
13944,YAK/S/46563,1
13945,YAK/S/46564,1
13946,YAK/S/46571,1
13947,YAK/S/46574,1
13948,YAK/S/46581,1
13949,YAK/S/46582,1
13950,YAK/S/46585,1
13951,YAK/S/46592,1
13952,YAK/S/46593,1
13953,YAK/S/46594,1
13954,YAK/S/46597,1
13955,YAK/S/46599,1
13956,YAK/S/46600,1
13957,YAK/S/46608,1
13958,YAK/S/46620,1
13959,YAK/S/46622,1
13960,YAK/S/46624,1
13961,YAK/S/46626,1
13962,YAK/S/46628,1
13963,YAK/S/46639,1
13964,YAK/S/46645,1
13965,YAK/S/46648,1
13966,YAK/S/46651,1
13967,YAK/S/46655,1
13968,YAK/S/46656,1
13969,YAK/S/46668,1
13970,YAK/S/46669,1
13971,YAK/S/46672,1
13972,YAK/S/46674,1
13973,YAK/S/46677,1
13974,YAK/S/46680,1
13975,YAK/S/46683,1
13976,YAK/S/46684,1
13977,YAK/S/46688,1
13978,YAK/S/46691,1
13979,YAK/S/46694,1
13980,YAK/S/46696,1
13981,YAK/S/46706,1
13982,YAK/S/46708,1
13983,YAK/S/46711,1
13984,YAK/S/46714,1
13985,YAK/S/46717,1
13986,YAK/S/46720,1
13987,YAK/S/46722,1
13988,YAK/S/46728,1
13989,YAK/S/46731,1
13990,YAK/S/46736,1
13991,YAK/S/46737,1
13992,YAK/S/46743,1
13993,YAK/S/46744,1
13994,YAK/S/46745,1
13995,YAK/S/46746,1
13996,YAK/S/46748,1
13997,YAK/S/46750,1
13998,YAK/S/46751,1
13999,YAK/S/46759,1
14000,YAK/S/46761,1
14001,YAK/S/46762,1
14002,YAK/S/46765,1
14003,YAK/S/46769,1
14004,YAK/S/46774,1
14005,YAK/S/46781,1
14006,YAK/S/46784,1
14007,YAK/S/46786,1
14008,YAK/S/46789,1
14009,YAK/S/46795,1
14010,YAK/S/46796,1
14011,YAK/S/46799,1
14012,YAK/S/46804,1
14013,YAK/S/46806,1
14014,YAK/S/46809,1
14015,YAK/S/46818,1
14016,YAK/S/46821,1
14017,YAK/S/46822,1
14018,YAK/S/46829,1
14019,YAK/S/46836,1
14020,YAK/S/46843,1
14021,YAK/S/46845,1
14022,YAK/S/46852,1
14023,YAK/S/46857,1
14024,YAK/S/46858,1
14025,YAK/S/46861,1
14026,YAK/S/46863,1
14027,YAK/S/46864,1
14028,YAK/S/46869,1
14029,YAK/S/46873,1
14030,YAK/S/46886,1
14031,YAK/S/46888,1
14032,YAK/S/46893,1
14033,YAK/S/46909,1
14034,YAK/S/46912,1
14035,YAK/S/46913,1
14036,YAK/S/46918,1
14037,YAK/S/46919,1
14038,YAK/S/46922,1
14039,YAK/S/46924,1
14040,YAK/S/46925,1
14041,YAK/S/46929,1
14042,YAK/S/46931,1
14043,YAK/S/46932,1
14044,YAK/S/46939,1
14045,YAK/S/46943,1
14046,YAK/S/46956,1
14047,YAK/S/46961,1
14048,YAK/S/46964,1
14049,YAK/S/46965,1
14050,YAK/S/46967,1
14051,YAK/S/46973,1
14052,YAK/S/46976,1
14053,YAK/S/46977,1
14054,YAK/S/46978,1
14055,YAK/S/46979,1
14056,YAK/S/46982,1
14057,YAK/S/46985,1
14058,YAK/S/46988,1
14059,YAK/S/46990,1
14060,YAK/S/46993,1
14061,YAK/S/47000,1
14062,YAK/S/47004,1
14063,YAK/S/47007,1
14064,YAK/S/47009,1
14065,YAK/S/47014,1
14066,YAK/S/47016,1
14067,YAK/S/47017,1
14068,YAK/S/47022,1
14069,YAK/S/47024,1
14070,YAK/S/47026,1
14071,YAK/S/47028,1
14072,YAK/S/47031,1
14073,YAK/S/47036,1
14074,YAK/S/47046,1
14075,YAK/S/47050,1
14076,YAK/S/47051,1
14077,YAK/S/47055,1
14078,YAK/S/47058,1
14079,YAK/S/47061,1
14080,YAK/S/47068,1
14081,YAK/S/47070,1
14082,YAK/S/47071,1
14083,YAK/S/47072,1
14084,YAK/S/47074,1
14085,YAK/S/47076,1
14086,YAK/S/47078,1
14087,YAK/S/47080,1
14088,YAK/S/47082,1
14089,YAK/S/47084,1
14090,YAK/S/47086,1
14091,YAK/S/47092,1
14092,YAK/S/47098,1
14093,YAK/S/47115,1
14094,YAK/S/47116,1
14095,YAK/S/47117,1
14096,YAK/S/47119,1
14097,YAK/S/47121,1
14098,YAK/S/47124,1
14099,YAK/S/47125,1
14100,YAK/S/47126,1
14101,YAK/S/47129,1
14102,YAK/S/47130,1
14103,YAK/S/47131,1
14104,YAK/S/47132,1
14105,YAK/S/47137,1
14106,YAK/S/47142,1
14107,YAK/S/47146,1
14108,YAK/S/47147,1
14109,YAK/S/47152,1
14110,YAK/S/47153,1
14111,YAK/S/47154,1
14112,YAK/S/47156,1
14113,YAK/S/47160,1
14114,YAK/S/47164,1
14115,YAK/S/47169,1
14116,YAK/S/47171,1
14117,YAK/S/47172,1
14118,YAK/S/47176,1
14119,YAK/S/47185,1
14120,YAK/S/47191,1
14121,YAK/S/47195,1
14122,YAK/S/47196,1
14123,YAK/S/47204,1
14124,YAK/S/47206,1
14125,YAK/S/47218,1
14126,YAK/S/47219,1
14127,YAK/S/47221,1
14128,YAK/S/47223,1
14129,YAK/S/47230,1
14130,YAK/S/47233,1
14131,YAK/S/47244,1
14132,YAK/S/47245,1
14133,YAK/S/47252,1
14134,YAK/S/47256,1
14135,YAK/S/47258,1
14136,YAK/S/47265,1
14137,YAK/S/47271,1
14138,YAK/S/47272,1
14139,YAK/S/47273,1
14140,YAK/S/47275,1
14141,YAK/S/47282,1
14142,YAK/S/47283,1
14143,YAK/S/47287,1
14144,YAK/S/47289,1
14145,YAK/S/47295,1
14146,YAK/S/47299,1
14147,YAK/S/47305,1
14148,YAK/S/47306,1
14149,YAK/S/47310,1
14150,YAK/S/47312,1
14151,YAK/S/47314,1
14152,YAK/S/47319,1
14153,YAK/S/47325,1
14154,YAK/S/47332,1
14155,YAK/S/47335,1
14156,YAK/S/47337,1
14157,YAK/S/47342,1
14158,YAK/S/47343,1
14159,YAK/S/47345,1
14160,YAK/S/47346,1
